epoch	loss	lr	cor
177	tensor(0.0554, device='cuda:0')	0.0004	0.9872052896081707
178	tensor(0.0544, device='cuda:0')	0.0004	0.9874759179348173
179	tensor(0.0550, device='cuda:0')	0.0004	0.9872871699459709
180	tensor(0.0551, device='cuda:0')	0.0004	0.9872881173709607
181	tensor(0.0540, device='cuda:0')	0.0004	0.9875427524082822
182	tensor(0.0539, device='cuda:0')	0.0004	0.9875542548068571
183	tensor(0.0524, device='cuda:0')	0.0004	0.9879037277006172
184	tensor(0.0558, device='cuda:0')	0.0004	0.9871110097088033
185	tensor(0.0559, device='cuda:0')	0.0004	0.987091271551492
186	tensor(0.0569, device='cuda:0')	0.0004	0.9868677663257341
187	tensor(0.0552, device='cuda:0')	0.0004	0.9872414919936843
188	tensor(0.0540, device='cuda:0')	0.0004	0.9875608633987822
189	tensor(0.0545, device='cuda:0')	0.0004	0.9873976995693123
190	tensor(0.0538, device='cuda:0')	0.0004	0.987595272676471
191	tensor(0.0530, device='cuda:0')	0.0004	0.9877642792049491
192	tensor(0.0520, device='cuda:0')	0.0004	0.9879803421237859
193	tensor(0.0548, device='cuda:0')	0.0004	0.9873919950436103
194	tensor(0.0540, device='cuda:0')	0.0004	0.9875475899481363
195	tensor(0.0516, device='cuda:0')	0.0004	0.9880629689468649
196	tensor(0.0537, device='cuda:0')	0.0004	0.9876061933773126
197	tensor(0.0522, device='cuda:0')	0.0004	0.9879372579043971
198	tensor(0.0552, device='cuda:0')	0.0004	0.9872444765660898
199	tensor(0.0569, device='cuda:0')	0.0004	0.9868702971916666
200	tensor(0.0556, device='cuda:0')	0.0004	0.987151912619851
